Date,Water,Ice,Open Land Development Density,Low Development Density,Medium Development Density, High Development Density,Barren,Forest-D,Forest-E,Forest-Mix,Scrub-Dwarf,Scrub,Grassland,Sedge,Lichens,Moss,Pasture,Cultivated,Wetlands-Woody,Wetlands-Emergent
8/11/08,0.048323,0,0.071978,0.068059,0.16337,0.050243,0.0047006,2.00E-05,0.016248,0.15436,0,0.070393,0.32171,0,0,0,0.004416,0.011962,0.0017057,0.01251
8/12/08,0.048321,0,0.071978,0.068059,0.16337,0.050244,0.0047022,2.00E-05,0.016248,0.15436,0,0.070393,0.32171,0,0,0,0.004416,0.011962,0.0017057,0.012511
8/13/08,0.048318,0,0.071977,0.068058,0.16337,0.050244,0.0047037,2.00E-05,0.016248,0.15436,0,0.070393,0.32171,0,0,0,0.004416,0.011962,0.0017057,0.012512
8/14/08,0.048316,0,0.071977,0.068058,0.16338,0.050244,0.0047052,2.00E-05,0.016248,0.15436,0,0.070393,0.32171,0,0,0,0.004416,0.011962,0.0017057,0.012512
8/15/08,0.048314,0,0.071976,0.068058,0.16338,0.050245,0.0047068,2.00E-05,0.016248,0.15436,0,0.070393,0.32171,0,0,0,0.004416,0.011962,0.0017056,0.012513
8/16/08,0.048311,0,0.071976,0.068058,0.16338,0.050245,0.0047083,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.004416,0.011962,0.0017056,0.012514
8/17/08,0.048309,0,0.071975,0.068057,0.16338,0.050246,0.0047099,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.004416,0.011962,0.0017056,0.012515
8/18/08,0.048306,0,0.071975,0.068057,0.16338,0.050246,0.0047114,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.004416,0.011962,0.0017056,0.012515
8/19/08,0.048304,0,0.071974,0.068057,0.16338,0.050246,0.0047129,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012516
8/20/08,0.048301,0,0.071974,0.068056,0.16338,0.050247,0.0047145,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012517
8/21/08,0.048299,0,0.071974,0.068056,0.16338,0.050247,0.004716,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012518
8/22/08,0.048297,0,0.071973,0.068056,0.16338,0.050247,0.0047175,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012518
8/23/08,0.048294,0,0.071973,0.068056,0.16339,0.050248,0.0047191,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012519
8/24/08,0.048292,0,0.071972,0.068055,0.16339,0.050248,0.0047206,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.01252
8/25/08,0.048289,0,0.071972,0.068055,0.16339,0.050249,0.0047222,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017056,0.012521
8/26/08,0.048287,0,0.071971,0.068055,0.16339,0.050249,0.0047237,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017055,0.012521
8/27/08,0.048285,0,0.071971,0.068055,0.16339,0.050249,0.0047252,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044159,0.011962,0.0017055,0.012522
8/28/08,0.048282,0,0.07197,0.068054,0.16339,0.05025,0.0047268,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011962,0.0017055,0.012523
8/29/08,0.04828,0,0.07197,0.068054,0.16339,0.05025,0.0047283,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012524
8/30/08,0.048277,0,0.071969,0.068054,0.16339,0.05025,0.0047298,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012524
8/31/08,0.048275,0,0.071969,0.068054,0.16339,0.050251,0.0047314,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012525
9/1/08,0.048272,0,0.071969,0.068053,0.16339,0.050251,0.0047329,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012526
9/2/08,0.04827,0,0.071968,0.068053,0.1634,0.050252,0.0047344,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012526
9/3/08,0.048268,0,0.071968,0.068053,0.1634,0.050252,0.004736,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012527
9/4/08,0.048265,0,0.071967,0.068053,0.1634,0.050252,0.0047375,2.00E-05,0.016248,0.15436,0,0.070393,0.3217,0,0,0,0.0044158,0.011961,0.0017055,0.012528
9/5/08,0.048263,0,0.071967,0.068052,0.1634,0.050253,0.0047391,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044158,0.011961,0.0017055,0.012529
9/6/08,0.04826,0,0.071966,0.068052,0.1634,0.050253,0.0047406,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012529
9/7/08,0.048258,0,0.071966,0.068052,0.1634,0.050253,0.0047421,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.01253
9/8/08,0.048255,0,0.071965,0.068051,0.1634,0.050254,0.0047437,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012531
9/9/08,0.048253,0,0.071965,0.068051,0.1634,0.050254,0.0047452,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012532
9/10/08,0.048251,0,0.071965,0.068051,0.1634,0.050255,0.0047467,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012532
9/11/08,0.048248,0,0.071964,0.068051,0.16341,0.050255,0.0047483,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012533
9/12/08,0.048246,0,0.071964,0.06805,0.16341,0.050255,0.0047498,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012534
9/13/08,0.048243,0,0.071963,0.06805,0.16341,0.050256,0.0047514,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012535
9/14/08,0.048241,0,0.071963,0.06805,0.16341,0.050256,0.0047529,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044157,0.011961,0.0017054,0.012535
9/15/08,0.048238,0,0.071962,0.06805,0.16341,0.050256,0.0047544,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044156,0.011961,0.0017054,0.012536
9/16/08,0.048236,0,0.071962,0.068049,0.16341,0.050257,0.004756,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044156,0.011961,0.0017054,0.012537
9/17/08,0.048234,0,0.071961,0.068049,0.16341,0.050257,0.0047575,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044156,0.011961,0.0017053,0.012538
9/18/08,0.048231,0,0.071961,0.068049,0.16341,0.050258,0.004759,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.012538
9/19/08,0.048229,0,0.07196,0.068049,0.16341,0.050258,0.0047606,2.00E-05,0.016248,0.15436,0,0.070393,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.012539
9/20/08,0.048226,0,0.07196,0.068048,0.16341,0.050258,0.0047621,2.00E-05,0.016248,0.15436,0,0.070394,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.01254
9/21/08,0.048224,0,0.07196,0.068048,0.16342,0.050259,0.0047637,2.00E-05,0.016248,0.15436,0,0.070394,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.012541
9/22/08,0.048221,0,0.071959,0.068048,0.16342,0.050259,0.0047652,2.00E-05,0.016248,0.15436,0,0.070394,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.012541
9/23/08,0.048219,0,0.071959,0.068047,0.16342,0.050259,0.0047667,2.00E-05,0.016248,0.15436,0,0.070394,0.32169,0,0,0,0.0044156,0.01196,0.0017053,0.012542
9/24/08,0.048217,0,0.071958,0.068047,0.16342,0.05026,0.0047683,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017053,0.012543
9/25/08,0.048214,0,0.071958,0.068047,0.16342,0.05026,0.0047698,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017053,0.012544
9/26/08,0.048212,0,0.071957,0.068047,0.16342,0.050261,0.0047713,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017053,0.012544
9/27/08,0.048209,0,0.071957,0.068046,0.16342,0.050261,0.0047729,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017053,0.012545
9/28/08,0.048207,0,0.071956,0.068046,0.16342,0.050261,0.0047744,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017052,0.012546
9/29/08,0.048205,0,0.071956,0.068046,0.16342,0.050262,0.004776,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017052,0.012547
9/30/08,0.048202,0,0.071955,0.068046,0.16343,0.050262,0.0047775,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017052,0.012547
10/1/08,0.0482,0,0.071955,0.068045,0.16343,0.050263,0.004779,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017052,0.012548
10/2/08,0.048197,0,0.071955,0.068045,0.16343,0.050263,0.0047806,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044155,0.01196,0.0017052,0.012549
10/3/08,0.048195,0,0.071954,0.068045,0.16343,0.050263,0.0047821,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.01196,0.0017052,0.012549
10/4/08,0.048192,0,0.071954,0.068045,0.16343,0.050264,0.0047836,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.01196,0.0017052,0.01255
10/5/08,0.04819,0,0.071953,0.068044,0.16343,0.050264,0.0047852,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.01196,0.0017052,0.012551
10/6/08,0.048188,0,0.071953,0.068044,0.16343,0.050264,0.0047867,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.01196,0.0017052,0.012552
10/7/08,0.048185,0,0.071952,0.068044,0.16343,0.050265,0.0047882,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.01196,0.0017052,0.012552
10/8/08,0.048183,0,0.071952,0.068043,0.16343,0.050265,0.0047898,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.011959,0.0017052,0.012553
10/9/08,0.04818,0,0.071951,0.068043,0.16344,0.050266,0.0047913,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.011959,0.0017051,0.012554
10/10/08,0.048178,0,0.071951,0.068043,0.16344,0.050266,0.0047929,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.011959,0.0017051,0.012555
10/11/08,0.048175,0,0.071951,0.068043,0.16344,0.050266,0.0047944,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.011959,0.0017051,0.012555
10/12/08,0.048173,0,0.07195,0.068042,0.16344,0.050267,0.0047959,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044154,0.011959,0.0017051,0.012556
10/13/08,0.048171,0,0.07195,0.068042,0.16344,0.050267,0.0047975,2.00E-05,0.016248,0.15436,0,0.070394,0.32168,0,0,0,0.0044153,0.011959,0.0017051,0.012557
10/14/08,0.048168,0,0.071949,0.068042,0.16344,0.050267,0.004799,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.012558
10/15/08,0.048166,0,0.071949,0.068042,0.16344,0.050268,0.0048005,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.012558
10/16/08,0.048163,0,0.071948,0.068041,0.16344,0.050268,0.0048021,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.012559
10/17/08,0.048161,0,0.071948,0.068041,0.16344,0.050269,0.0048036,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.01256
10/18/08,0.048158,0,0.071947,0.068041,0.16344,0.050269,0.0048052,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.012561
10/19/08,0.048156,0,0.071947,0.068041,0.16345,0.050269,0.0048067,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.0017051,0.012561
10/20/08,0.048154,0,0.071946,0.06804,0.16345,0.05027,0.0048082,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.001705,0.012562
10/21/08,0.048151,0,0.071946,0.06804,0.16345,0.05027,0.0048098,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044153,0.011959,0.001705,0.012563
10/22/08,0.048149,0,0.071946,0.06804,0.16345,0.05027,0.0048113,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012564
10/23/08,0.048146,0,0.071945,0.068039,0.16345,0.050271,0.0048128,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012564
10/24/08,0.048144,0,0.071945,0.068039,0.16345,0.050271,0.0048144,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012565
10/25/08,0.048141,0,0.071944,0.068039,0.16345,0.050272,0.0048159,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012566
10/26/08,0.048139,0,0.071944,0.068039,0.16345,0.050272,0.0048175,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012567
10/27/08,0.048137,0,0.071943,0.068038,0.16345,0.050272,0.004819,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011959,0.001705,0.012567
10/28/08,0.048134,0,0.071943,0.068038,0.16346,0.050273,0.0048205,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011958,0.001705,0.012568
10/29/08,0.048132,0,0.071942,0.068038,0.16346,0.050273,0.0048221,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011958,0.001705,0.012569
10/30/08,0.048129,0,0.071942,0.068038,0.16346,0.050273,0.0048236,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044152,0.011958,0.0017049,0.012569
10/31/08,0.048127,0,0.071941,0.068037,0.16346,0.050274,0.0048251,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044151,0.011958,0.0017049,0.01257
11/1/08,0.048125,0,0.071941,0.068037,0.16346,0.050274,0.0048267,2.00E-05,0.016248,0.15436,0,0.070394,0.32167,0,0,0,0.0044151,0.011958,0.0017049,0.012571
11/2/08,0.048122,0,0.071941,0.068037,0.16346,0.050275,0.0048282,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012572
11/3/08,0.04812,0,0.07194,0.068037,0.16346,0.050275,0.0048298,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012572
11/4/08,0.048117,0,0.07194,0.068036,0.16346,0.050275,0.0048313,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012573
11/5/08,0.048115,0,0.071939,0.068036,0.16346,0.050276,0.0048328,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012574
11/6/08,0.048112,0,0.071939,0.068036,0.16346,0.050276,0.0048344,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012575
11/7/08,0.04811,0,0.071938,0.068035,0.16347,0.050276,0.0048359,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012575
11/8/08,0.048108,0,0.071938,0.068035,0.16347,0.050277,0.0048374,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044151,0.011958,0.0017049,0.012576
11/9/08,0.048105,0,0.071937,0.068035,0.16347,0.050277,0.004839,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017049,0.012577
11/10/08,0.048103,0,0.071937,0.068035,0.16347,0.050278,0.0048405,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012578
11/11/08,0.0481,0,0.071937,0.068034,0.16347,0.050278,0.0048421,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012578
11/12/08,0.048098,0,0.071936,0.068034,0.16347,0.050278,0.0048436,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012579
11/13/08,0.048095,0,0.071936,0.068034,0.16347,0.050279,0.0048451,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.01258
11/14/08,0.048093,0,0.071935,0.068034,0.16347,0.050279,0.0048467,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012581
11/15/08,0.048091,0,0.071935,0.068033,0.16347,0.050279,0.0048482,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012581
11/16/08,0.048088,0,0.071934,0.068033,0.16348,0.05028,0.0048497,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011958,0.0017048,0.012582
11/17/08,0.048086,0,0.071934,0.068033,0.16348,0.05028,0.0048513,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.004415,0.011957,0.0017048,0.012583
11/18/08,0.048083,0,0.071933,0.068033,0.16348,0.050281,0.0048528,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044149,0.011957,0.0017048,0.012584
11/19/08,0.048081,0,0.071933,0.068032,0.16348,0.050281,0.0048543,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044149,0.011957,0.0017048,0.012584
11/20/08,0.048078,0,0.071932,0.068032,0.16348,0.050281,0.0048559,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044149,0.011957,0.0017048,0.012585
11/21/08,0.048076,0,0.071932,0.068032,0.16348,0.050282,0.0048574,2.00E-05,0.016248,0.15436,0,0.070394,0.32166,0,0,0,0.0044149,0.011957,0.0017047,0.012586
11/22/08,0.048074,0,0.071932,0.068032,0.16348,0.050282,0.004859,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044149,0.011957,0.0017047,0.012587
11/23/08,0.048071,0,0.071931,0.068031,0.16348,0.050282,0.0048605,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044149,0.011957,0.0017047,0.012587
11/24/08,0.048069,0,0.071931,0.068031,0.16348,0.050283,0.004862,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044149,0.011957,0.0017047,0.012588
11/25/08,0.048066,0,0.07193,0.068031,0.16349,0.050283,0.0048636,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044149,0.011957,0.0017047,0.012589
11/26/08,0.048064,0,0.07193,0.06803,0.16349,0.050284,0.0048651,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044149,0.011957,0.0017047,0.012589
11/27/08,0.048061,0,0.071929,0.06803,0.16349,0.050284,0.0048666,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017047,0.01259
11/28/08,0.048059,0,0.071929,0.06803,0.16349,0.050284,0.0048682,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017047,0.012591
11/29/08,0.048057,0,0.071928,0.06803,0.16349,0.050285,0.0048697,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017047,0.012592
11/30/08,0.048054,0,0.071928,0.068029,0.16349,0.050285,0.0048713,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017047,0.012592
12/1/08,0.048052,0,0.071927,0.068029,0.16349,0.050285,0.0048728,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017047,0.012593
12/2/08,0.048049,0,0.071927,0.068029,0.16349,0.050286,0.0048743,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017046,0.012594
12/3/08,0.048047,0,0.071927,0.068029,0.16349,0.050286,0.0048759,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017046,0.012595
12/4/08,0.048044,0,0.071926,0.068028,0.16349,0.050287,0.0048774,2.00E-05,0.016248,0.15436,0,0.070394,0.32165,0,0,0,0.0044148,0.011957,0.0017046,0.012595
12/5/08,0.048042,0,0.071926,0.068028,0.1635,0.050287,0.0048789,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044148,0.011957,0.0017046,0.012596
12/6/08,0.04804,0,0.071925,0.068028,0.1635,0.050287,0.0048805,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044147,0.011957,0.0017046,0.012597
12/7/08,0.048037,0,0.071925,0.068028,0.1635,0.050288,0.004882,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044147,0.011956,0.0017046,0.012598
12/8/08,0.048035,0,0.071924,0.068027,0.1635,0.050288,0.0048836,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044147,0.011956,0.0017046,0.012598
12/9/08,0.048032,0,0.071924,0.068027,0.1635,0.050288,0.0048851,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044147,0.011956,0.0017046,0.012599
12/10/08,0.04803,0,0.071923,0.068027,0.1635,0.050289,0.0048866,2.00E-05,0.016248,0.15436,0,0.070395,0.32165,0,0,0,0.0044147,0.011956,0.0017046,0.0126
12/11/08,0.048028,0,0.071923,0.068026,0.1635,0.050289,0.0048882,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044147,0.011956,0.0017046,0.012601
12/12/08,0.048025,0,0.071922,0.068026,0.1635,0.05029,0.0048897,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044147,0.011956,0.0017046,0.012601
12/13/08,0.048023,0,0.071922,0.068026,0.1635,0.05029,0.0048912,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044147,0.011956,0.0017045,0.012602
12/14/08,0.04802,0,0.071922,0.068026,0.16351,0.05029,0.0048928,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044147,0.011956,0.0017045,0.012603
12/15/08,0.048018,0,0.071921,0.068025,0.16351,0.050291,0.0048943,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044147,0.011956,0.0017045,0.012604
12/16/08,0.048015,0,0.071921,0.068025,0.16351,0.050291,0.0048959,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012604
12/17/08,0.048013,0,0.07192,0.068025,0.16351,0.050291,0.0048974,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012605
12/18/08,0.048011,0,0.07192,0.068025,0.16351,0.050292,0.0048989,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012606
12/19/08,0.048008,0,0.071919,0.068024,0.16351,0.050292,0.0049005,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012607
12/20/08,0.048006,0,0.071919,0.068024,0.16351,0.050293,0.004902,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012607
12/21/08,0.048003,0,0.071918,0.068024,0.16351,0.050293,0.0049035,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012608
12/22/08,0.048001,0,0.071918,0.068024,0.16351,0.050293,0.0049051,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012609
12/23/08,0.047998,0,0.071918,0.068023,0.16351,0.050294,0.0049066,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017045,0.012609
12/24/08,0.047996,0,0.071917,0.068023,0.16352,0.050294,0.0049081,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044146,0.011956,0.0017044,0.01261
12/25/08,0.047994,0,0.071917,0.068023,0.16352,0.050295,0.0049097,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044145,0.011956,0.0017044,0.012611
12/26/08,0.047991,0,0.071916,0.068022,0.16352,0.050295,0.0049112,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044145,0.011956,0.0017044,0.012612
12/27/08,0.047989,0,0.071916,0.068022,0.16352,0.050295,0.0049128,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044145,0.011955,0.0017044,0.012612
12/28/08,0.047986,0,0.071915,0.068022,0.16352,0.050296,0.0049143,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044145,0.011955,0.0017044,0.012613
12/29/08,0.047984,0,0.071915,0.068022,0.16352,0.050296,0.0049158,2.00E-05,0.016248,0.15436,0,0.070395,0.32164,0,0,0,0.0044145,0.011955,0.0017044,0.012614
12/30/08,0.047981,0,0.071914,0.068021,0.16352,0.050296,0.0049174,2.00E-05,0.016248,0.15436,0,0.070395,0.32163,0,0,0,0.0044145,0.011955,0.0017044,0.012615
12/31/08,0.047979,0,0.071914,0.068021,0.16352,0.050297,0.0049189,2.00E-05,0.016248,0.15436,0,0.070395,0.32163,0,0,0,0.0044145,0.011955,0.0017044,0.012615
1/1/09,0.047977,0,0.071913,0.068021,0.16352,0.050297,0.0049204,2.00E-05,0.016248,0.15436,0,0.070395,0.32163,0,0,0,0.0044145,0.011955,0.0017044,0.012616
